"","subject","TrialNumber","gestures","target","corrAns","condition","gestureSet","ran","order","RT","answer","correct","age"
"615","M40",39,"gestures/horse_S.mp4","mo_th","u","G","horse",1,38,1.4496806,"u",TRUE,40
"616","M40",40,"gestures/cat_S.mp4","n_se","o","G","cat",1,39,1.0763222,"o",TRUE,40
"617","M40",41,"gestures/girl_S.mp4","dr_ss","e","G","girl",1,40,1.1491268,"e",TRUE,40
"618","M40",42,"gestures/car_S.mp4","wind_w","o","G","car",1,41,1.389376,"o",TRUE,40
"619","M40",43,"gestures/baby_S.mp4","t_ddy","e","G","baby",1,42,1.3173689,"e",TRUE,40
"620","M40",44,"gestures/horse_S.mp4","h_ad","e","G","horse",1,43,1.2848972,"e",TRUE,40
"621","M40",45,"gestures/car_S.mp4","cr_sh","a","G","car",1,44,1.2920263,"a",TRUE,40
"622","M40",46,"gestures/girl_S.mp4","h_g","u","G","girl",1,45,1.3024474,"u",TRUE,40
"623","M40",47,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,46,1.3263757,"i",TRUE,40
"624","M40",48,"gestures/boy_S.mp4","bo_k","o","G","boy",1,47,1.1345927,"o",TRUE,40
"625","M40",49,"gestures/horse_S.mp4","w_lk","a","G","horse",1,48,1.2649825,"a",TRUE,40
"626","M40",50,"gestures/frog_S.mp4","fo_t","o","G","frog",1,49,1.1549921,"o",TRUE,40
"627","M40",51,"gestures/cat_S.mp4","lo_k","o","G","cat",1,50,1.4198501,"o",TRUE,40
"628","M40",52,"gestures/baby_S.mp4","sm_le","i","G","baby",1,51,1.2069156,"i",TRUE,40
"629","M40",53,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,52,1.31622,"i",TRUE,40
"630","M40",54,"gestures/horse_S.mp4","k_ck","i","G","horse",1,53,1.4062822,"i",TRUE,40
"631","M40",55,"gestures/boy_S.mp4","w_ve","a","G","boy",1,54,1.2510972,"a",TRUE,40
"632","M40",56,"gestures/car_S.mp4","whe_l","e","G","car",1,55,1.3574822,"e",TRUE,40
"633","M40",57,"gestures/car_S.mp4","m_ve","o","G","car",1,56,1.5013647,"o",TRUE,40
"634","M40",58,"gestures/dog_S.mp4","pl_y","a","G","dog",1,57,1.2173569,"a",TRUE,40
"635","M40",59,"gestures/cat_S.mp4","sl_ep","e","G","cat",1,58,1.067242,"e",TRUE,40
"636","M40",60,"gestures/dog_S.mp4","n_ck","e","G","dog",1,59,1.1457067,"e",TRUE,40
"637","M40",61,"gestures/frog_S.mp4","list_n","e","G","frog",1,60,1.4174439,"e",TRUE,40
"638","M40",62,"gestures/frog_S.mp4","j_mp","u","G","frog",1,61,1.1102881,"u",TRUE,40
"639","M40",63,"gestures/cat_S.mp4","ta_l","i","G","cat",1,62,1.5095986,"i",TRUE,40
"640","M40",64,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,63,1.4019253,"a",TRUE,40
"641","M49",1,"gestures/cat_PL.mp4","lo_k","o","S","cat",1,0,2.9868388,"o",TRUE,49
"642","M49",2,"gestures/cat_POS.mp4","n_se","o","S","cat",1,1,1.6633447,"o",TRUE,49
"643","M49",3,"gestures/girl_POS.mp4","ha_r","i","S","girl",1,2,1.176286,"i",TRUE,49
"644","M49",4,"gestures/baby_PL.mp4","sm_le","i","S","baby",1,3,1.3038495,"i",TRUE,49
"645","M49",5,"gestures/car_POS.mp4","wind_w","o","S","car",1,4,1.5258116,"o",TRUE,49
"646","M49",6,"gestures/baby_POS.mp4","bl_nket","a","S","baby",1,5,2.0590532,"a",TRUE,49
"647","M49",7,"gestures/dog_PL.mp4","b_rk","a","S","dog",1,6,1.7571292,"a",TRUE,49
"648","M49",8,"gestures/baby_PL.mp4","cr_wl","a","S","baby",1,7,1.344181,"a",TRUE,49
"649","M49",9,"gestures/boy_PL.mp4","po_nt","i","S","boy",1,8,1.2163954,"i",TRUE,49
"650","M49",10,"gestures/horse_POS.mp4","mo_th","u","S","horse",1,9,1.5312251,"u",TRUE,49
"651","M49",11,"gestures/boy_POS.mp4","t-sh_rt","i","S","boy",1,10,1.7603447,"i",TRUE,49
"652","M49",12,"gestures/dog_PL.mp4","pl_y","a","S","dog",1,11,1.0866807,"a",TRUE,49
"653","M49",13,"gestures/cat_POS.mp4","ta_l","i","S","cat",1,12,1.2600147,"i",TRUE,49
"654","M49",14,"gestures/dog_POS.mp4","n_ck","e","S","dog",1,13,2.2316604,"a",FALSE,49
"655","M49",15,"gestures/horse_PL.mp4","w_lk","a","S","horse",1,14,1.1703839,"a",TRUE,49
"656","M49",16,"gestures/dog_POS.mp4","to_th","o","S","dog",1,15,2.2558136,"o",TRUE,49
"657","M49",17,"gestures/girl_PL.mp4","h_g","u","S","girl",1,16,1.5665112,"u",TRUE,49
"658","M49",18,"gestures/horse_PL.mp4","k_ck","i","S","horse",1,17,1.8814323,"i",TRUE,49
"659","M49",19,"gestures/frog_POS.mp4","fo_t","o","S","frog",1,18,1.5068368,"o",TRUE,49
"660","M49",20,"gestures/frog_PL.mp4","j_mp","u","S","frog",1,19,1.2445636,"u",TRUE,49
"661","M49",21,"gestures/girl_PL.mp4","wh_stle","i","S","girl",1,20,1.4144832,"i",TRUE,49
"662","M49",22,"gestures/car_POS.mp4","whe_l","e","S","car",1,21,1.5929394,"e",TRUE,49
"663","M49",23,"gestures/baby_POS.mp4","t_ddy","e","S","baby",1,22,1.503465,"e",TRUE,49
"664","M49",24,"gestures/frog_PL.mp4","list_n","e","S","frog",1,23,1.8240131,"e",TRUE,49
"665","M49",25,"gestures/frog_POS.mp4","tong_e","u","S","frog",1,24,1.8081688,"u",TRUE,49
"666","M49",26,"gestures/car_PL.mp4","cr_sh","a","S","car",1,25,1.1705959,"a",TRUE,49
"667","M49",27,"gestures/boy_PL.mp4","w_ve","a","S","boy",1,26,1.3950051,"a",TRUE,49
"668","M49",28,"gestures/horse_POS.mp4","h_ad","e","S","horse",1,27,2.274334,"e",TRUE,49
"669","M49",29,"gestures/cat_PL.mp4","sl_ep","e","S","cat",1,28,1.8305151,"e",TRUE,49
"670","M49",30,"gestures/car_PL.mp4","m_ve","o","S","car",1,29,1.348832,"o",TRUE,49
"671","M49",31,"gestures/boy_POS.mp4","bo_k","o","S","boy",1,30,1.0999608,"o",TRUE,49
"672","M49",32,"gestures/girl_POS.mp4","dr_ss","e","S","girl",1,31,1.1857741,"e",TRUE,49
"673","M49",33,"gestures/girl_S.mp4","ha_r","i","G","girl",1,32,1.2379999,"i",TRUE,49
"674","M49",34,"gestures/horse_S.mp4","k_ck","i","G","horse",1,33,1.8632411,"i",TRUE,49
"675","M49",35,"gestures/girl_S.mp4","dr_ss","e","G","girl",1,34,1.4017842,"e",TRUE,49
"676","M49",36,"gestures/car_S.mp4","cr_sh","a","G","car",1,35,1.2610726,"a",TRUE,49
"677","M49",37,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,36,1.2385019,"i",TRUE,49
"678","M49",38,"gestures/dog_S.mp4","b_rk","a","G","dog",1,37,1.2075726,"a",TRUE,49
"679","M49",39,"gestures/car_S.mp4","m_ve","o","G","car",1,38,1.1201824,"o",TRUE,49
"680","M49",40,"gestures/car_S.mp4","wind_w","o","G","car",1,39,1.3677688,"o",TRUE,49
"681","M49",41,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,40,1.5052758,"i",TRUE,49
"682","M49",42,"gestures/baby_S.mp4","t_ddy","e","G","baby",1,41,1.7792115,"e",TRUE,49
"683","M49",43,"gestures/baby_S.mp4","bl_nket","a","G","baby",1,42,1.3715721,"a",TRUE,49
"684","M49",44,"gestures/dog_S.mp4","n_ck","e","G","dog",1,43,1.5692987,"e",TRUE,49
"685","M49",45,"gestures/frog_S.mp4","tong_e","u","G","frog",1,44,1.474443,"u",TRUE,49
"686","M49",46,"gestures/boy_S.mp4","bo_k","o","G","boy",1,45,1.1531508,"o",TRUE,49
"687","M49",47,"gestures/baby_S.mp4","sm_le","i","G","baby",1,46,1.0366642,"i",TRUE,49
"688","M49",48,"gestures/frog_S.mp4","j_mp","u","G","frog",1,47,1.1465559,"u",TRUE,49
"689","M49",49,"gestures/horse_S.mp4","h_ad","e","G","horse",1,48,1.7828621,"e",TRUE,49
"690","M49",50,"gestures/girl_S.mp4","h_g","u","G","girl",1,49,1.1206828,"u",TRUE,49
"691","M49",51,"gestures/cat_S.mp4","n_se","o","G","cat",1,50,1.4949899,"o",TRUE,49
"692","M49",52,"gestures/cat_S.mp4","lo_k","o","G","cat",1,51,1.2635831,"o",TRUE,49
"693","M49",53,"gestures/frog_S.mp4","fo_t","o","G","frog",1,52,1.1649458,"o",TRUE,49
"694","M49",54,"gestures/cat_S.mp4","ta_l","i","G","cat",1,53,1.2414484,"i",TRUE,49
"695","M49",55,"gestures/frog_S.mp4","list_n","e","G","frog",1,54,1.3663344,"e",TRUE,49
"696","M49",56,"gestures/car_S.mp4","whe_l","e","G","car",1,55,1.2173538,"e",TRUE,49
"697","M49",57,"gestures/horse_S.mp4","w_lk","a","G","horse",1,56,1.103542,"a",TRUE,49
"698","M49",58,"gestures/boy_S.mp4","po_nt","i","G","boy",1,57,1.0185503,"i",TRUE,49
"699","M49",59,"gestures/boy_S.mp4","w_ve","a","G","boy",1,58,1.2389127,"a",TRUE,49
"700","M49",60,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,59,1.073057,"a",TRUE,49
"701","M49",61,"gestures/dog_S.mp4","to_th","o","G","dog",1,60,1.4552735,"o",TRUE,49
"702","M49",62,"gestures/cat_S.mp4","sl_ep","e","G","cat",1,61,1.2569237,"e",TRUE,49
"703","M49",63,"gestures/dog_S.mp4","pl_y","a","G","dog",1,62,1.0497118,"a",TRUE,49
"704","M49",64,"gestures/horse_S.mp4","mo_th","u","G","horse",1,63,2.1237223,"u",TRUE,49
"705","N49",1,"gestures/car_POS.mp4","whe_l","e","S","car",1,0,0.93494403,"e",TRUE,49
"706","N49",2,"gestures/dog_PL.mp4","pl_y","a","S","dog",1,1,0.679551,"a",TRUE,49
"707","N49",3,"gestures/baby_PL.mp4","sm_le","i","S","baby",1,2,0.7094635,"i",TRUE,49
"708","N49",4,"gestures/horse_PL.mp4","k_ck","i","S","horse",1,3,0.6760067,"i",TRUE,49
"709","N49",5,"gestures/girl_PL.mp4","h_g","u","S","girl",1,4,0.86982864,"u",TRUE,49
"710","N49",6,"gestures/girl_POS.mp4","ha_r","i","S","girl",1,5,0.778707,"i",TRUE,49
"711","N49",7,"gestures/car_POS.mp4","wind_w","o","S","car",1,6,1.3767507,"i",FALSE,49
"712","N49",8,"gestures/boy_POS.mp4","t-sh_rt","i","S","boy",1,7,0.9944775,"i",TRUE,49
"713","N49",9,"gestures/baby_POS.mp4","t_ddy","e","S","baby",1,8,0.7933429,"e",TRUE,49
"714","N49",10,"gestures/cat_PL.mp4","lo_k","o","S","cat",1,9,0.81697255,"o",TRUE,49
"715","N49",11,"gestures/horse_PL.mp4","w_lk","a","S","horse",1,10,0.69590837,"a",TRUE,49
"716","N49",12,"gestures/cat_POS.mp4","n_se","o","S","cat",1,11,0.74697435,"o",TRUE,49
"717","N49",13,"gestures/cat_PL.mp4","sl_ep","e","S","cat",1,12,0.8760943,"e",TRUE,49
"718","N49",14,"gestures/dog_POS.mp4","to_th","o","S","dog",1,13,0.8469214,"o",TRUE,49
"719","N49",15,"gestures/car_PL.mp4","m_ve","o","S","car",1,14,0.7724587,"o",TRUE,49
"720","N49",16,"gestures/frog_PL.mp4","j_mp","u","S","frog",1,15,0.8470153,"u",TRUE,49
"721","N49",17,"gestures/frog_POS.mp4","tong_e","u","S","frog",1,16,0.92576814,"u",TRUE,49
"722","N49",18,"gestures/frog_PL.mp4","list_n","e","S","frog",1,17,0.8660151,"i",FALSE,49
"723","N49",19,"gestures/boy_PL.mp4","po_nt","i","S","boy",1,18,0.9881971,"i",TRUE,49
"724","N49",20,"gestures/baby_PL.mp4","cr_wl","a","S","baby",1,19,0.7656008,"a",TRUE,49
"725","N49",21,"gestures/horse_POS.mp4","h_ad","e","S","horse",1,20,0.9581011,"e",TRUE,49
"726","N49",22,"gestures/boy_PL.mp4","w_ve","a","S","boy",1,21,0.7205652,"a",TRUE,49
"727","N49",23,"gestures/baby_POS.mp4","bl_nket","a","S","baby",1,22,0.6982323,"a",TRUE,49
"728","N49",24,"gestures/car_PL.mp4","cr_sh","a","S","car",1,23,0.62874144,"a",TRUE,49
"729","N49",25,"gestures/girl_PL.mp4","wh_stle","i","S","girl",1,24,0.8013439,"i",TRUE,49
"730","N49",26,"gestures/dog_PL.mp4","b_rk","a","S","dog",1,25,0.63811725,"a",TRUE,49
"731","N49",27,"gestures/frog_POS.mp4","fo_t","o","S","frog",1,26,0.8682712,"o",TRUE,49
"732","N49",28,"gestures/horse_POS.mp4","mo_th","u","S","horse",1,27,0.8646322,"u",TRUE,49
"733","N49",29,"gestures/dog_POS.mp4","n_ck","e","S","dog",1,28,0.7046288,"e",TRUE,49
"734","N49",30,"gestures/cat_POS.mp4","ta_l","i","S","cat",1,29,0.88815564,"i",TRUE,49
"735","N49",31,"gestures/boy_POS.mp4","bo_k","o","S","boy",1,30,0.71081203,"o",TRUE,49
"736","N49",32,"gestures/girl_POS.mp4","dr_ss","e","S","girl",1,31,0.6639794,"e",TRUE,49
"737","N49",33,"gestures/cat_S.mp4","ta_l","i","G","cat",1,32,0.80154556,"i",TRUE,49
"738","N49",34,"gestures/boy_S.mp4","po_nt","i","G","boy",1,33,0.8947965,"i",TRUE,49
"739","N49",35,"gestures/horse_S.mp4","mo_th","u","G","horse",1,34,0.90293735,"u",TRUE,49
"740","N49",36,"gestures/car_S.mp4","wind_w","o","G","car",1,35,2.0837069,"o",TRUE,49
"741","N49",37,"gestures/cat_S.mp4","sl_ep","e","G","cat",1,36,0.96997297,"e",TRUE,49
"742","N49",38,"gestures/frog_S.mp4","list_n","e","G","frog",1,37,1.3115802,"e",TRUE,49
"743","N49",39,"gestures/girl_S.mp4","h_g","u","G","girl",1,38,0.9471626,"u",TRUE,49
"744","N49",40,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,39,0.82270193,"a",TRUE,49
"745","N49",41,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,40,0.79848903,"i",TRUE,49
"746","N49",42,"gestures/boy_S.mp4","w_ve","a","G","boy",1,41,0.7613544,"a",TRUE,49
"747","N49",43,"gestures/dog_S.mp4","to_th","o","G","dog",1,42,0.8735435,"o",TRUE,49
"748","N49",44,"gestures/dog_S.mp4","b_rk","a","G","dog",1,43,0.7277218,"a",TRUE,49
"749","N49",45,"gestures/baby_S.mp4","bl_nket","a","G","baby",1,44,0.7141898,"a",TRUE,49
"750","N49",46,"gestures/horse_S.mp4","k_ck","i","G","horse",1,45,0.7478335,"i",TRUE,49
"751","N49",47,"gestures/car_S.mp4","m_ve","o","G","car",1,46,0.851361,"o",TRUE,49
"752","N49",48,"gestures/baby_S.mp4","sm_le","i","G","baby",1,47,0.84203595,"i",TRUE,49
"753","N49",49,"gestures/girl_S.mp4","dr_ss","e","G","girl",1,48,0.7485761,"e",TRUE,49
"754","N49",50,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,49,0.7832549,"i",TRUE,49
"755","N49",51,"gestures/girl_S.mp4","ha_r","i","G","girl",1,50,0.9139743,"i",TRUE,49
"756","N49",52,"gestures/cat_S.mp4","lo_k","o","G","cat",1,51,0.7119589,"o",TRUE,49
"757","N49",53,"gestures/horse_S.mp4","h_ad","e","G","horse",1,52,0.82838786,"e",TRUE,49
"758","N49",54,"gestures/baby_S.mp4","t_ddy","e","G","baby",1,53,0.79084295,"e",TRUE,49
"759","N49",55,"gestures/car_S.mp4","cr_sh","a","G","car",1,54,0.86481315,"a",TRUE,49
"760","N49",56,"gestures/frog_S.mp4","fo_t","o","G","frog",1,55,0.79312754,"o",TRUE,49
"761","N49",57,"gestures/boy_S.mp4","bo_k","o","G","boy",1,56,0.7750934,"o",TRUE,49
"762","N49",58,"gestures/horse_S.mp4","w_lk","a","G","horse",1,57,0.66119415,"a",TRUE,49
"763","N49",59,"gestures/dog_S.mp4","n_ck","e","G","dog",1,58,0.7693381,"e",TRUE,49
"764","N49",60,"gestures/dog_S.mp4","pl_y","a","G","dog",1,59,0.6976897,"a",TRUE,49
"765","N49",61,"gestures/car_S.mp4","whe_l","e","G","car",1,60,0.7354806,"e",TRUE,49
"766","N49",62,"gestures/frog_S.mp4","j_mp","u","G","frog",1,61,0.8228003,"u",TRUE,49
"767","N49",63,"gestures/cat_S.mp4","n_se","o","G","cat",1,62,0.7744642,"o",TRUE,49
"768","N49",64,"gestures/frog_S.mp4","tong_e","u","G","frog",1,63,0.8269474,"u",TRUE,49
"769","O34",1,"gestures/baby_POS.mp4","t_ddy","e","S","baby",1,0,2.9308078,"e",TRUE,34
"770","O34",2,"gestures/car_POS.mp4","whe_l","e","S","car",1,1,2.2052863,"e",TRUE,34
"771","O34",3,"gestures/horse_PL.mp4","k_ck","i","S","horse",1,2,1.8695722,"i",TRUE,34
"772","O34",4,"gestures/boy_POS.mp4","bo_k","o","S","boy",1,3,1.4376867,"o",TRUE,34
"773","O34",5,"gestures/dog_PL.mp4","b_rk","a","S","dog",1,4,2.550605,"a",TRUE,34
"774","O34",6,"gestures/dog_POS.mp4","to_th","o","S","dog",1,5,1.4220358,"o",TRUE,34
"775","O34",7,"gestures/girl_POS.mp4","ha_r","i","S","girl",1,6,1.399179,"i",TRUE,34
"776","O34",8,"gestures/horse_POS.mp4","h_ad","e","S","horse",1,7,2.2738419,"e",TRUE,34
"777","O34",9,"gestures/boy_PL.mp4","po_nt","i","S","boy",1,8,1.4464809,"i",TRUE,34
"778","O34",10,"gestures/cat_PL.mp4","sl_ep","e","S","cat",1,9,1.4465374,"e",TRUE,34
"779","O34",11,"gestures/horse_PL.mp4","w_lk","a","S","horse",1,10,1.3356283,"a",TRUE,34
"780","O34",12,"gestures/boy_PL.mp4","w_ve","a","S","boy",1,11,1.4496733,"a",TRUE,34
"781","O34",13,"gestures/baby_PL.mp4","sm_le","i","S","baby",1,12,1.3480153,"i",TRUE,34
"782","O34",14,"gestures/car_PL.mp4","cr_sh","a","S","car",1,13,1.4319987,"a",TRUE,34
"783","O34",15,"gestures/baby_POS.mp4","bl_nket","a","S","baby",1,14,1.2281867,"a",TRUE,34
"784","O34",16,"gestures/cat_PL.mp4","lo_k","o","S","cat",1,15,1.3207773,"o",TRUE,34
"785","O34",17,"gestures/dog_POS.mp4","n_ck","e","S","dog",1,16,45.460247,"i",FALSE,34
"786","O34",18,"gestures/car_PL.mp4","m_ve","o","S","car",1,17,1.4001622,"o",TRUE,34
"787","O34",19,"gestures/dog_PL.mp4","pl_y","a","S","dog",1,18,1.3858224,"a",TRUE,34
"788","O34",20,"gestures/girl_POS.mp4","dr_ss","e","S","girl",1,19,1.3444283,"e",TRUE,34
"789","O34",21,"gestures/baby_PL.mp4","cr_wl","a","S","baby",1,20,1.3238244,"a",TRUE,34
"790","O34",22,"gestures/boy_POS.mp4","t-sh_rt","i","S","boy",1,21,1.9634864,"i",TRUE,34
"791","O34",23,"gestures/car_POS.mp4","wind_w","o","S","car",1,22,2.3380184,"o",TRUE,34
"792","O34",24,"gestures/frog_POS.mp4","tong_e","u","S","frog",1,23,2.0658982,"u",TRUE,34
"793","O34",25,"gestures/cat_POS.mp4","ta_l","i","S","cat",1,24,6.430236,"i",TRUE,34
"794","O34",26,"gestures/girl_PL.mp4","h_g","u","S","girl",1,25,1.6412098,"u",TRUE,34
"795","O34",27,"gestures/girl_PL.mp4","wh_stle","i","S","girl",1,26,1.3110601,"i",TRUE,34
"796","O34",28,"gestures/horse_POS.mp4","mo_th","u","S","horse",1,27,2.4298127,"u",TRUE,34
"797","O34",29,"gestures/frog_POS.mp4","fo_t","o","S","frog",1,28,2.2822227,"o",TRUE,34
"798","O34",30,"gestures/cat_POS.mp4","n_se","o","S","cat",1,29,2.5030043,"o",TRUE,34
"799","O34",31,"gestures/frog_PL.mp4","j_mp","u","S","frog",1,30,1.396602,"u",TRUE,34
"800","O34",32,"gestures/frog_PL.mp4","list_n","e","S","frog",1,31,1.9044172,"e",TRUE,34
"801","O34",33,"gestures/baby_S.mp4","cr_wl","a","G","baby",1,32,2.13069,"a",TRUE,34
"802","O34",34,"gestures/horse_S.mp4","h_ad","e","G","horse",1,33,1.756447,"e",TRUE,34
"803","O34",35,"gestures/dog_S.mp4","n_ck","e","G","dog",1,34,3.5846286,"e",TRUE,34
"804","O34",36,"gestures/boy_S.mp4","po_nt","i","G","boy",1,35,1.2628543,"i",TRUE,34
"805","O34",37,"gestures/girl_S.mp4","h_g","u","G","girl",1,36,1.2049028,"u",TRUE,34
"806","O34",38,"gestures/car_S.mp4","m_ve","o","G","car",1,37,1.4043453,"o",TRUE,34
"807","O34",39,"gestures/boy_S.mp4","bo_k","o","G","boy",1,38,1.1385224,"o",TRUE,34
"808","O34",40,"gestures/boy_S.mp4","w_ve","a","G","boy",1,39,1.5965039,"a",TRUE,34
"809","O34",41,"gestures/frog_S.mp4","j_mp","u","G","frog",1,40,1.1936231,"u",TRUE,34
"810","O34",42,"gestures/girl_S.mp4","wh_stle","i","G","girl",1,41,1.3547179,"i",TRUE,34
"811","O34",43,"gestures/dog_S.mp4","to_th","o","G","dog",1,42,1.4594363,"o",TRUE,34
"812","O34",44,"gestures/baby_S.mp4","bl_nket","a","G","baby",1,43,1.4287227,"a",TRUE,34
"813","O34",45,"gestures/horse_S.mp4","mo_th","u","G","horse",1,44,1.468044,"u",TRUE,34
"814","O34",46,"gestures/car_S.mp4","whe_l","e","G","car",1,45,1.2416981,"e",TRUE,34
"815","O34",47,"gestures/cat_S.mp4","ta_l","i","G","cat",1,46,1.9284688,"i",TRUE,34
"816","O34",48,"gestures/horse_S.mp4","k_ck","i","G","horse",1,47,1.163309,"i",TRUE,34
"817","O34",49,"gestures/horse_S.mp4","w_lk","a","G","horse",1,48,1.2128459,"a",TRUE,34
"818","O34",50,"gestures/boy_S.mp4","t-sh_rt","i","G","boy",1,49,1.7219818,"i",TRUE,34
"819","O34",51,"gestures/dog_S.mp4","b_rk","a","G","dog",1,50,1.5473045,"a",TRUE,34
